video_id;category_id
Y62ExbHI4Yk;27
p9zTSvEpt_8;10
fQTVpWxu570;10
fZwwcwfbmdo;25
Hi91aDmYI2E;25
oBVr0nUC5AA;10
XVKg8uPSb5s;25
NgVF0DMX3d4;24
vFQ8hsZsDkA;1
kG41zm8HGSE;24
wVy6mbSbbiA;24
r96KpNTcog4;23
-WedqN1iYbM;10
i9EyFghIt5o;27
TgSDDY0b1tU;24
glHNu91zUdA;2
7cql4KuraEo;25
_1LdMWlNYS4;28
-kTWIm7m4Uw;23
ErZDtWsCA9U;2
PkRo5l8679g;1
Wo5XO8Y8lzE;1
DM-q4pEbxFQ;20
jYwgqUUx_7s;24
h7j9jbe_pEs;26
_Ybm_ZNLu0w;27
uYaN4OLxm08;15
g4ELX7LyXDw;10
F62QpaPWXDI;22
R8QG7nf5IXQ;10
zvFQWPEuNJA;24
ajBJamgZ2nc;24
v_8TF4nv88s;27
PAczA2saYWM;26
3LJh6TReA5w;24
OpsHLG657lM;25
u2HVB-9lC3U;25
GhxqY5E_ASw;24
HrQNdClwMs4;24
E9pIhue2lSU;17
l7n58h-Zj3I;28
pjuPpVLXDQg;2
IFE_dep7_zI;26
EbuCLC_wVlM;24
ZeGNvhAsUW8;10
C9vVz7j-zV4;25
Ep6-bNu16_I;22
Z48OG9917mg;23
NYizLfEYKuY;26
ozhENW1LDa8;25
eNSN6qet1kE;28
kOsl3cmK3zg;24
rjlxc-vxNBA;24
MeNR0guNn70;28
VLuS34uhLJQ;26
7AXo-bYGXI4;10
FUQexMOrDBI;27
_KBc4B5JFoQ;10
AtbyHpFeVDI;24
sxyotaytAS0;25
xmxEuQXTHUU;10
8szK9FBpdPI;17
TteS6q20VUY;28
d1hs-JI_yBE;17
B2MvoBRzrm4;28
8gcUmiOlM1M;24
oh0k_4SAXpM;22
Oa9c9JBBGxM;1
YqH4eWR7jDQ;27
wdQeKqYrhjU;10
c5_LROaHGtw;10
2Zvmi5BzDbs;10
ByO3RFHMdSs;25
DmTcVy7Ng-g;23
kX0vO4vlJuU;10
SJsvPv5Q_oY;15
-PJaVBbRKcI;24
JqfuKsoEEms;1
mUSv8b-V5I4;2
wW4JB9tjlik;24
SJmU2ewFhkg;24
6epjkX1sr2M;26
1dQEfL2BfUM;24
y8lFgF_IjPw;1
NcsGpDFKCgY;28
b_aLROw98NA;25
9oyKePWRi8Y;17
hwnDMahSwNI;25
73w5fYHqVwA;25
7dhRpJ9ydiw;17
RskA7MUqpQg;22
vbaDqD_eBug;17
9aC3UOu5dR0;24
TlvsuVe8Fh0;26
T2uyIBURMjs;20
I8caeFYzPxk;23
itE8Cd85-QM;24
j3IYFeVwf5I;25
Y2-JjnW3w2g;24
OG2C2KgtRRU;26
X-zPrXJpiAw;1
1UPJ_Uk9s5c;24
rBkLNBRDw5c;24
JcC5VGOx8I8;10
3pTpz76vZfc;10
JXKb6xtqC3w;24
d7gOtEwaJzw;10
nCWKrEA4FBw;10
nnrkPRApQg8;24
kz3MEd1Jr0Q;10
Qbg2p9PHVo4;10
GL8oRm8Wo3Q;22
wgW2z_wXyOA;24
Ks6I2rtI4ms;10
jQNazsWnQKU;27
dGaX8AuGiuk;20
SPYzQplG_YI;22
MYnpO03crr8;17
ilaSwO2fx40;24
Hlch9lKAeXo;1
2DVg-P0mZE4;24
FVjXoM4DjTU;22
UUreMfN5eNA;2
RQUuqbzQVsY;10
vAh7jTAkCKc;10
S4vKQbpOn5k;1
Hgiu9cqph5Y;26
R1TSiB9OuVM;10
n1_Nx4OXnjU;23
je_0dC12gOs;17
IqutUA3UOuw;23
h-nmLbZorLE;19
2nSXgn68gPQ;28
gLswXiRLdkA;26
yvYeAdcM2Ss;24
udm5jUA-2bs;1
oRArmtMA9AI;10
zPm4rR1cmzU;24
JwAnH6PLimo;10
4ykXguKWqy4;22
SeVYqisjAQk;10
wENhHnJI1ys;28
pgN-vvVVxMA;10
62GUa_XUosE;1
aBza5P5v2-I;17
L90R6PtxFKE;28
2TQAP-uAN9I;17
8bn9OBHoO0k;25
ING5Ygbqo_Y;10
zslYmBRhdOM;22
PfZHU8ZT-Uo;27
lklTc_DTE8Q;26
khPLWaBioOs;24
_odvYvbW9VM;23
GKPIae1_LYw;24
38I1jsA91iQ;23
wfWkmURBNv8;10
xbRLc8kzNr4;10
mMtjGYdJOps;22
nsjPEcRq_0c;24
2WHcBwq2wHc;17
kSuaykdvl4I;24
kRDb2X3gFmo;26
77McSTzTgg8;25
CQQit01HHLY;24
H83cVi2sCJM;26
KweizHAroUU;24
tJfDBSWYqU8;1
O5ROSS9ReUY;1
FZiCWBplZ90;23
in5TfQfUIBY;24
whNT1a3igGo;26
4uvDgYKLgcU;20
WIkBvAmXyGU;24
10ndJuFP1PY;23
oVruAfu53z4;10
gkemkf8vs0Q;17
dQMZLXaa1L8;17
5JYqTSSH6IA;24
B9127l-xpdE;17
AE5PqQ_6V5Y;10
UuGl1BVCr1Q;24
3BEpWWxPXSU;10
xqj7XOv9mC8;1
VIfGG7wLlM4;20
XT3gEidTKAc;24
4Qs8herYTqY;26
8nsWMmFYRqE;10
dVQ6rwaZ648;24
Ud5Lq7D5YvU;25
DbJ2s_g1oDc;24
6hIFDfP9rNc;25
gDPr8Na24QU;24
iQp1_GfDhwQ;10
jehMXPadHS0;24
n0pMQHNjtxc;25
eAyxMv4IBH8;23
RoYzoe0FHMg;25
AaALLWQmCdI;10
IBHx9uwCy3w;24
6hhNXHojemc;25
DhwwTxTh5To;28
82zGhWVXXxg;27
Zfpf5dnYA4Q;28
kavxsXhzD48;24
dPcclBGKAMw;24
2a52cBN9qOA;25
kVWj8lgQvsE;24
IpjK885tG2c;24
Dm9iTlsaie4;17
CmO2143BzYA;24
g0xVbwXs9jo;26
C0KnxhQMLBU;17
Q0hEOLm6Wrs;26
rQ7yPtJ5Y7I;24
NSrNn5LuxxQ;25
Nkl-k_rjn_U;10
Eswl8SSywzA;27
ZDMgHk2DjoQ;22
zkNzxsaCunU;10
VA7Y_Psp5l4;10
u6unJQownW4;10
JckuMy_aYso;24
_lUiJsnGXh8;1
jSJr3dXZfcg;20
RyquDQ5kWSs;24
0KEFbtZQdnE;24
nCwHHLfxA7g;23
VDndE432GpU;10
GbrueARGMhE;24
o2m06SDQJCI;27
oky9_tJyvpI;24
N0tmF4j4K6g;15
SQmOaJciI7Q;1
Hz56cJfoYgc;26
Ra7MMVEe_s4;10
LW43OnmPxIs;23
j9n7Boia0po;17
rvkm8DPbWgc;23
qvLyNeMGdR4;24
7_FJUSBFbJM;24
Kd1xVG6f2No;17
4KtBBzHWmTI;10
wPib0uRFmC0;28
FDbb28N7iI8;22
r9C7Grxk4bU;25
cSp1dM2Vj48;24
K-yazBBF3gE;26
vnuk6bbPXeY;24
f9psILoYmCc;25
caIFNg_JRL4;1
0VQysq26ozE;20
LF-1zy8VII4;10
i0pmuBLUvmw;23
1ce456Nnkt8;10
XI1tgzimsRc;22
2gGRX1bvgS8;25
nXDZCuFESSU;10
m7b8hitvfoE;10
ZsN1V9Hjfvg;24
eUgrVCDUCtE;1
r4ppTbMcFTo;10
8sg8lY-leE8;23
XZNUgzO9xJA;24
de8K18_G0qk;10
Xz3GEsF-VKA;24
lERhNXw6FaQ;1
BYF2tfdD1fA;1
PWrsHhAuVZg;24
OGKchfcd-5w;10
CfyMD5rSK50;1
4qcLz8M7L7k;17
ixNNLvyCn5Y;1
0lXX3dJUAGY;27
wKbFHK05Jks;24
gBUBAfGIytc;20
CMzzImAolMc;26
ZbB4SYJNuTo;10
zHxHdNOuxgY;10
_oZIbFolJTw;1
JhfACxB_KWs;22
aXWfL-1ieuE;28
r17fqELkv7g;24
Fjdbk8kBFNA;24
i4YQRLQVixM;28
QjjAjg5aZCI;24
j8rtMlDTJes;24
hH-wCe5oAv8;24
a30K69hUJyo;24
Kc6j1IAK19k;1
rxmtHVSVjdo;10
yWjRvhfjpI8;23
KyB0zVHm2P0;24
cDjYY7nW7cY;15
XKQa1vx-oNY;10
VH4pgiB5xu8;24
YjBB89qsupM;10
Q17z9a03YaM;24
Ay420BlEtb8;25
8vCn190ti9U;26
-hI5Ds3IgVM;26
c24xTGTaTNI;22
p_IwENcMPOA;10
F-j_6IuaYfw;24
QpyHrQYeoIE;22
kXIF2FQpgjM;24
6EHbZKLkeMg;24
fCe38yjduXk;15
Cf3zj7D8SQ4;1
_rB36UGoP4Y;24
QODABIgXtCM;26
WrcwcMIYpQg;27
bw5bbpxkBQQ;23
6A3cHzFQsqI;10
ic1kMoM_kPw;25
zMV51hydg8E;23
cVdnrt6HCh0;17
UAJDrWVyOoA;23
xCwwxNbtK6Y;24
jzLlsbdrwQk;22
8tbQHHso0oY;17
kVVtBDaY8i4;1
PCTVL5oKlik;28
ljEjBIZ2qCQ;22
2Z3yeFZyCjI;22
fcVjitaM3LY;28
ls31TkGSQGA;24
FI3zMdqq4vE;17
HicAnFGE9bA;27
oYe-QM8ZimI;24
Jq_98dJuIck;24
_KEN-cxmGw8;2
Stbz2qg3ACc;24
kwraJAssyuE;10
2PQCLZbzxq8;24
PJ-b7o6RFCE;15
CjjQ-T2n8S0;24
Qex44E0SywU;27
UDwDF6xgv7Q;24
1Sh6UqeRHdM;25
pRnCk5QeXdw;24
gvYVO6vWm2Y;22
LnA4DGoihak;1
ZYKUXMAou3Q;29
UqItlHUSN-4;10
6YNZlXfW6Ho;10
tTlxjhG7SOI;10
W60dqZCEpiY;10
juTa0fPI22M;17
8h--kFui1JA;10
I7LJIuB2CHE;28
9pXLSjDkcEE;19
7JMV6iBlXFo;10
J7wMOb0WIfQ;24
qGeXRr5FFY8;24
AFC5RaH4xMg;17
wppAQ8uZpfQ;23
ZAQs-ctOqXQ;23
qv9Gt38LOKQ;26
X8sSXU-J8fI;10
90CCjgX0n20;24
yZhoHsgJlEo;24
MpaHR-V_R-o;20
m-Tp8-CAxPI;28
kD3XrTz8G8Q;17
s1RxsMYi2xw;17
jwkNAJBwoEA;23
jjEmFB7zY4o;17
k4rpunDMC0s;24
IOd0HGH6xKI;10
E7kUmvDKFLk;25
8Y4eFnLRIzI;10
eOcJ27xT99w;17
UCCcvxvwNVo;24
sdvfBbSsPaE;20
flvn3JfcVHk;26
3Q2j5ApzSqs;10
8JfMdhrbehY;20
7QLZXfVJmEY;28
izwomieBwG0;27
sqkL6D0ScR0;24
jVbuBGSfLC4;1
5TY79E-a2xU;25
Ky9aIxiGzfk;1
1Aoc-cd9eYs;24
YrVTJd6mvpE;24
w-TSI1O4yGM;17
Srl96IoeWJs;28
MKLlDnUqho4;10
o0a6y9-owCg;1
AzLYMcneJMU;25
we5djgQwK9w;26
noUH5aYUBx4;23
4EIvK9XsFRo;26
1yf8ZSjtXiI;19
ife5Zij94_E;10
R0QPCS4a84k;24
nhs0fuubs1I;10
KWM4DVRrdaA;23
olf9d8JvrA8;24
dm6ZSfE5muc;22
8HvwNOSnveE;27
2vJDniqV8V4;20
ObDgFUTP0PA;10
CKPMAICRYuw;24
n1rblnOWhmM;24
gxz-OhTuo1M;17
qmvj7ijV0Q0;24
Uv1xscwDtIQ;1
2HboMs0vbsE;24
MyEqfBkzESU;26
AN3vM-T-lm0;24
_UrDtPZHlqc;10
31Fbv9qRV7s;23
UwbO_xb1-Xo;22
sP6Z94dDPEw;1
yZMRXTmFzPs;26
D-dwmYeLLng;10
0ETrC_c14ms;17
41QT769qVY0;25
3b24Q8Bz7b4;22
8LPVjHxXvJM;23
JBTNG-8w5_g;23
Er5jqmjaoo0;24
7tYUMo3IgXg;22
c0mbyMWd0Q8;25
XWrB4qOF_UA;26
dcVFxgm2S1I;24
RYGFczNMAMk;27
JVDyowAzBrU;10
t9GNMVfEiG4;26
j7I-d1B6HwE;24
aWS6Oa0kq2E;24
X26e3rK5SSM;10
cIQKKzZtWwQ;10
DbF91ZtpGGc;23
fQvGSkTYJSE;2
HBfEf9MsRr4;10
k3tWCZu42PQ;25
dIPu12KHIDo;24
ms7t4CnjW1k;22
nIne06IQd_U;26
meLOY29qarc;20
cJHA4lLp32M;24
B5HORANmzHw;27
QsK6c2dRhv0;17
cYxzLGk2NcY;23
9jRtpMKLsts;20
JuP1Z8xpRb8;10
hwQnXjZwQUQ;24
aLSG3178eD4;29
35aEjj8C4Cg;24
FV4t5D0rwFs;25
Hj3zmfipxqk;26
l4zbAjDVrns;23
c3BTGJgd8Wo;24
4zD4HPlc-BE;26
YBpdL9hSac4;1
uU3kLBo_ruo;27
ZlPgrJFMFYY;24
8I_NkJ8VTEI;22
8qW6fjiMhgo;22
A9YcrloL3oE;1
AU9I1MX0c2s;10
bRkdzjzqepQ;23
bVMVxJJ7P8M;27
TSW9cla5bmw;24
67LnlgA_Too;24
-tjucPZlcgc;26
uQWuC7L4_DQ;25
vbZbnpbVc0w;10
ds3tvjwdmGM;23
W7SZmMW6Ow0;24
UfKmSfgFxi8;24
YlvCVbfS9M0;10
1WREZPc-kqQ;1
_j7z_oPTvJM;24
SFxZb-GHbrQ;24
HNvX4pY1TLI;25
z91xQ5u-_wY;28
-p2lhxUqMMQ;27
VFreC_yfQqs;25
iB_XgqdeU1o;22
MAjY8mCTXWk;10
61SWGdZ2p2M;10
96bpvMCfBfo;10
Ob4Nk6gz8Ec;10
S6YYun90S8g;2
RsGqQC2tRRM;26
pKkf2KCc6xo;24
NukmFF__G-g;10
IMzf3C34NNM;22
mOvMR9K4YNc;17
pGgTkFKfLXE;24
W-KEuvd3S-Q;24
sIbv19R2rfY;22
pZYJGAWc-R0;17
o-BODsf2T68;10
M-9A1Ysq9RE;17
SPNsGbjXVwY;10
GYLBjScgb7o;10
cVx9EFK3DWE;1
md0K_eRSHAE;28
6vgGGAm7ANc;22
LymuZ8abvmc;24
cokpaG9SyiE;20
9qTJR0575Ek;20
ZpS-w6BxN-U;23
2-bTbRjqjoE;24
ZhSk8mPSWCg;24
O8bszsJ0D7I;22
zFYFHQq6dgs;26
uJOCux8B_w0;24
aMcjxSThD54;25
6rCBG57gQJ8;26
09lz1fRBBsY;24
2GrKY7Qqal8;24
QaEx2A7p9Dk;10
LDS8SeO6hyg;24
pqzopUurZPc;15
s9EE_r0WRMk;26
cW5ueE2vUm0;10
gvuvxLzUB-w;25
AJkOHavUH_A;1
08nkwgZIE4I;10
y5MKhfqMHX8;10
Qh06wlg9RmU;17
cZYNADOHhVY;27
sXP6vliZIHI;22
dEs6-IfOGbw;19
Pj-D0jc17D0;24
6SevTnFTdpA;17
E2qtPth2W6w;24
EZSCtgfmEO0;25
Iay3Wu6wybA;10
dzxFdtWmjto;24
FTldNZ7V8ls;23
McenDl9NdYE;20
d2TrEsA3nzg;10
maAa7J3iEM8;24
4LlQwTgB5Rc;10
uFDPLyAWpVg;15
kA66nAvEEII;17
VRHhT9f6e0k;1
TJS52KsNAjc;17
tNOkWPYY8No;25
e_7zHm7GsYc;10
5bJ_gb19pKQ;1
oX4YCoO6tK4;26
g0K5QoEj7FQ;24
uZUOzSMDBjg;26
-cQoGwpDBPs;22
wYUqHp3_nCE;22
vlrywa519No;24
gEn3wcpNsg8;24
q2_8cSXTtDY;24
u9Mv98Gr5pY;24
xzpQSINtLkw;10
YfWSMMPnTiI;24
guRbfQFddfg;24
s7IchhU-o-A;25
P3iLo_JI9oY;10
CwKp6Xhy3_4;10
cv8VhlIw6Qc;25
dikG4vMJG1s;28
wzKL-bQKcgA;10
_2v5kMaGCNI;17
QZL2NrrhjHY;24
DM-ni_LSOFE;24
kqp6RnQHKR4;24
o495cZqcvAQ;25
5vQcI9phkyk;22
DsyeNGEmobA;22
R9OHn5ZF4Uo;27
pvg2cw5oshg;10
CRSsa2o6PDQ;23
6l9go9X1EbE;25
6uJemANlDqQ;26
7cTi6PHUqMw;24
Bs-Hr-gEJAU;10
8KT1UCsOE74;24
CBZgoICDr6E;20
k8RSetlPF04;26
GnevZOMl78I;23
ovgMFFBV8X4;24
raJMFayG5UA;25
yc-iu4MjK1g;24
0Q0_xFYpYL4;28
5wKYV-9Tq1o;24
hdyD3afxyxc;20
GMNkrW7jlQM;24
Y0MjGxKe888;10
bAfn2duIlN8;22
mG9kK9TgxkQ;24
8EK-QMtHhMI;23
y06RDyNXqbM;10
X6NyvN4ZTik;17
JAqQ8Myx-1c;10
AeVJATwE2N0;17
xF9kTkjrHdQ;17
DQDj074iEuM;22
sHz6Wlc2MAI;27
kTlv5_Bs8aw;10
vxfJbW6KDp4;27
O4Kb40pnoOY;1
icNpyzmE0Nc;25
ndb7Ez9m2YM;24
Ugcz3EaGodE;15
MiqL5nR5Cyc;23
NSi-MniOTqI;24
sQc00uS6qjY;24
APASP1YKH60;22
zjgZuuE8OVc;26
pP6r2Gy_dTs;24
nlozE2m-NMc;24
iptUNUFdyas;24
41PTANtZFW0;10
LPBPma9YJnE;24
hcfMZ6qjdXM;25
L9FA9U4s3Tg;10
4ftGS_6i7mM;17
_iGAptGAweo;23
lUZPV3gGXgY;24
l7VfDVVxiMM;27
9Tuqhjq5ANQ;25
h2DY-VCtb54;28
z6A2LHGx8_A;10
fPeQR-_JBzU;1
jj6ibow2tdw;24
5w1GdX44DHc;17
NqfJ9wIWX4E;24
0l35jAGQPOI;24
9DUfFHaUpxg;22
3lgcBZdMZxM;24
2aQykuIaJVI;10
MQIvV800Atk;24
1A_feeLPImg;23
UE-kaxIiNPQ;26
oI42BohDabU;24
xLkHEZTSeoU;26
jpl2X8tDfIA;10
JBDWIGpKnwM;24
v_0WNLAmSaE;20
ypcmAXSKrLQ;24
Q4FZi6_DUO8;26
CE7SkcoyVAI;1
1zKXeSkAgEs;26
UhZ56rcWwRQ;1
VEf7dupxbRg;1
k-Uw58mxLV4;28
v6WdrNN9j8w;23
uERIXLWeik0;22
zlAqizx7Lf0;24
IIyZuKN2j7U;10
XzvHSMEBFjE;17
OPtomB--3Ss;15
nIwCVaYR-HU;20
EBYsx1QWF9A;24
XZ-IYxacK3I;10
1kEoS9WwpmA;24
nHaBEgkMQVw;26
HaI5lLd3RvE;24
xnZA52oTp6M;10
ForvnkfjtpY;27
4ihuh6AKyY8;27
fzmM0AB60QQ;24
hwx2n-Rf0f8;26
SxAp27sFaIM;22
yExDk_Re0Kw;1
2XLw9U7Z1CM;24
AkCLxl3MzNA;27
HFGzgtMyOZY;17
_LnZrXrdC00;28
HgknAaKNaMM;10
iWZmdoY1aTE;10
rXfnPGGfSh8;10
z4dH6hEMuwk;10
moc_dHHp4LQ;15
Z5UcSC2lWQ0;22
8gFGhT5GpAs;17
Oyq8Di01nN8;27
EFwa5Owp0-k;27
yc0kcGgg3o0;24
AQxBqfy4Faw;26
exYLX9xGoyo;26
qF7SRQFd49E;25
CVPp5FtQN8E;26
PmUL6wMpMWw;1
6ZkZ7pSD2mw;24
lojZXnH_978;24
Mr8fVT_Ds4Q;20
3UoKswz6OQc;24
rPmh6vmIGUE;24
aE4XqQZLkek;24
IC_lnyn2R2Q;24
QDHcA33yT0I;10
f2MZnJlDJ4c;17
GrnswGtm_Sw;17
DkXD5949qqQ;10
NtmvX1T4cU0;22
d3h_uD-5d7A;26
7oRdswHqaf8;26
YQJmvXamKYg;25
nVHcXZK7pKs;24
ZEkImgh--PE;10
Hq4jk71B1Hk;26
L424fq8RICQ;10
GKBI_bVFSfs;2
7keZTcdouoY;25
km5FAAQLUT8;20
Q32uEd5KF2k;24
Uy7yJdq1yhg;26
N8U2EPiEbZo;22
v0e9MS26QmA;24
NsGrfU5buKc;24
cmoknv58jjE;22
Q4nc8Ky94IA;26
rzVJrBOsf0M;26
tpyQLIpv4Yk;23
l3uG4T8pJfw;22
3Sa8G-VR13Q;25
T5ITSG6KGlc;25
H95362B0YOg;10
HUZRjGEwqCg;25
iJz5jURaEBc;26
TuPT8ZF0Vl4;17
rgcE2lMa0Kw;28
h9O-JH4DtiQ;28
W8mkksk1Ouc;22
cYkDfWdlLak;23
CvqtJTrsKCE;22
MVes87KrWvs;22
tEnCoocmPQM;10
C_ijc7A5oAc;10
07Um1PY_P4o;24
RlrVhzxV0A4;20
SBH83sXfsP0;23
NclJj1h_MW4;25
JANApS0P4z8;23
-HoAafTYR9w;25
391JeKrI30w;25
8bXF29AeVQc;24
bxDX-nywiTc;24
o7Ax6SRTGks;22
3tYpfAPVEs0;17
TYaf8GbVKXc;25
wx-M8sxcOp8;17
e7b5hbWvWEQ;10
sFLTqo2emQ8;10
6LuHS7ZeSjE;23
oR_e9y-bka0;24
u_SA2QkZd24;10
9x8JN8zDqis;26
cY-7vOEC7Bc;23
CHXD9k19q1Y;10
t4ZsyO1n-kA;24
FFpIQSCp1HM;26
-7UzyXO-mzk;15
22iCU_bsApA;17
iZUfPIKbgUM;24
GkgkP0ARxd0;24
vvUe5hNEXwE;17
kb1qAO9KB3k;10
J_CFBjAyPWE;10
kehML-RAkd4;24
tjA7nAHOAww;10
-4s2MeUgduo;28
-v-_Z11T5L4;1
Y8JGfi4MJ8k;10
aujUl3yt6nM;22
Mqaobr6w6_I;25
tiF9SzzzX_o;24
uLWBWUwIx64;24
h8VJft5Xq5g;28
PaZsrAi6iJg;20
oLrOtjfn1rw;24
pVvuvegAYlI;23
IVW7-k7pHE4;10
LiXQFixzqJ4;1
bAkEd8r7Nnw;24
tojsUHxmOrQ;26
z0UNp33SUTE;28
z0iTGgVhPKE;24
8mQelXnPxUQ;28
vPsic3dEndc;17
inZzcTXYowY;10
vgX5M1eVhyw;26
akTosGXl8pI;24
ZCPwpcurYns;24
rdJdJpwmcKU;24
oX8-6whswEA;1
phGlo_TNDp0;1
B9nVxg3DqAM;20
gMFMb9-gfBw;24
XMAMyhK-CHg;17
6kyXZGyso8M;17
oFqHvacY9Kk;10
eKFrZNXB29M;24
Upems4CB_ps;20
q57eQqq9-IA;20
x_IG4DeedB4;24
emELFiKMuf4;17
UrSxvUc5R6Q;24
uBUnmdd5-iA;24
M3mJkSqZbX4;10
VXQ1FD77egw;24
Q6Usd3_fbq8;10
TyHvyGVs42U;10
w8AJBlmLMZM;23
PZxyNX8J7Y4;24
I3ysRfAo49k;23
TOdGYZ20oSc;24
15uSD6tHi2I;17
rf3iHqE240I;25
h208HbsyTzs;10
au5hwGS4KRE;25
Uk44LId1RIc;24
ebHbB2eDz1g;23
Qi7t_g5QObs;24
UAdJvXMIlXc;28
fs_eQQZEZRY;27
_v-hzc6blGI;25
g3VgrgV3kFk;17
JgByDCdtNE8;24
8eo-L_3OWAQ;15
dtdiFUwRQqM;25
aJJcVyiZT0U;22
510KQ_LXGww;26
Y99Wj-NStok;20
ZWGh7si0Y50;24
OBLeg0CvHek;28
X6SaVOLRcF4;10
r_HGFvrw5nQ;23
YJ25apqV-C8;24
ny_RtONZr4M;10
z3EN0dyR7W0;25
Wl9NFbqbwEw;22
6h8QgZF5Qu4;24
kD06SQtfA5s;28
EL1wN_ihL_E;24
PzcaR1N0pTI;1
3_keXD1yV3E;26
VNigGwmovdA;25
N54fzGwMybk;28
_wrEYqdTf98;24
X7flefV8tec;24
bJWDajO2SZE;24
pWZtbfBGjIg;20
tFLEym5aBzA;25
nn8YGPZdCvA;27
_5d-sQ7Fh5M;24
rNaFB-IoXaA;10
Il-an3K9pjg;10
b3ofgTrsXPI;22
ymrTNoGnP5Q;24
psbdT3kS8mY;24
BgR_HJ7aGDY;22
dkUF_rHF-K8;20
jdH2Sy-BlNE;10
c47kn_Y4y8A;28
VoAzRs3sE70;26
mHaJ8xsWD3s;26
Zg165-mZ7x8;10
c9m52-psUmw;24
DTg2FihPSso;17
ffgzh93MdQM;15
g8GJV08_pRU;24
dt7fU9H8tz8;22
DOyL60sgi28;25
mUcUy7SqdS0;28
N9s2YY3g2r0;1
H08xgoXkpa8;24
lR8ydxAJ_Cg;26
svi8VheVPrc;28
zOLbPvwK7-Q;17
C6SZa5U8sIg;1
MVyvV0tOOjw;24
0qpE8IHz3go;24
L1TScBDOdwc;22
-p-PToD2URA;28
Jiia2IcFwqk;24
wtTmLBfIiG4;20
EvWPqF_AQHI;26
ipE-iN_LLcA;22
wd_JwfXgFHk;24
qqOR3qXyTY0;2
HDYJVmoWoyA;23
aVpvVq_yZLM;25
E5yFcdPAGv0;10
A9QDgSTVhyM;23
JbQ4MwDdxSU;17
STEUAcTmXTg;10
qTJs_9Ckc60;24
caCdf94Blfw;1
_Ch5ClOB9AE;25
Zqh2DS7oIbU;20
JJWOLBw7tEY;24
OdpHOc7vqHA;24
C3B69-LeVCY;10
w_Cf-LT0Ajk;10
s9C8lsOE4ik;25
29FW8nTF0Ww;20
tG4Fbj1B1bY;24
CW70dL5430c;28
g2GbkH12xMg;24
Lgdc2t_CldQ;17
YWVylysTNIA;15
7a6irhXRudo;23
Q-v4LsbFc5c;27
-CS84oCtjvc;28
bij-JjzCa7o;27
ZsT3m5jdjr8;24
oMCijY1XGlQ;20
qPEIPu0V8GQ;20
egXr0PU-kCY;24
sOz90t6gH-8;25
nc99ccSXST0;28
tGRzz0oqgUE;10
j7WlcSwe8Ws;24
ZkPSbp3zTfo;24
holkOJx-TOU;24
CXK3OiDgymo;22
WnMv6-XTROY;24
yRCsqCC7PFg;23
52pwYD_rxmE;20
Am6NHDbj6XA;24
_CFJ1u-DIBc;28
iSt_jbT6rak;23
_7z85ipjSwA;10
jGyUVyp9w9g;24
E0cbWdlQg_8;1
DuRobNfQK5c;25
ESyJop31cmY;22
GIn4CeZq7Nw;23
nWC0PkHB8O4;28
J-dv_DcDD_A;10
x2KAYep8FwI;24
f3cpQZ5qvg4;24
4xN-jUfJAyM;10
_s1M-rkDO8Q;24
B4gXsobd_ao;27
XJiCE88hOmM;24
qInSq2g4nmk;22
4Mayo-iUQDk;17
EIer2-KAn7o;28
x1QroTKqG8c;1
pwYa2LyCans;1
FeRi86DcfyA;24
9Rr9u6QGgVc;24
86atbRCxDgw;1
jYnEHDHp32E;17
MybjFHx_wfc;28
Wh1L0rOaa88;17
KLZl_sxSN_g;25
hFEBexihBGk;1
WbgIREVg2JU;26
f6Egj7ncOi8;26
XmNm5e3AAjY;10
wtegEB9lvaA;10
zNL_kGO6lQ8;22
t6Bi_0q_17Y;10
NzJdS6YC9es;15
ZKw1m2yr6Wk;24
8C8pRDetZr8;25
IqNQrpSe7UE;24
ChqXsD5L8Ac;19
w8VHZAeItno;22
UCKC-QVcVn0;28
R8jVjBDcV4M;20
sF1l7v3XY6I;26
OGYASOBiU_E;23
EXZmln6LY6k;25
jSh3FFKFH_g;10
MmPPxQnaGDY;24
FIFLT8iTyJk;17
MXzEbAv0QN0;24
q8kIxK2kI7k;26
HtNWc1AIU20;17
SFKPktgfQdI;10
sk-DFZh1G1w;15
QClzlZTXj4Y;10
r_ho3R3LbHU;22
00mdcc9o28A;23
hph2mamrzfE;22
UKserM-i0_A;10
g4Hbz2jLxvQ;24
nRRBajXoN4M;1
ywcNsJb2v2U;15
_BVAJ3PXZ1k;25
HbKnEQdCjGg;10
tpF7R7ou4OY;24
wSwewlSkIXU;10
xYtsL9znopI;10
h8hMvvP_Bdo;22
zJ9kMg08Yds;22
yQR3OCRZqTk;24
CI4ve0pw380;10
3XklsSF53pc;24
jpStWV2GHF4;10
sYorT6jRNDc;25
ZEWi-0Q_bpg;17
SFdMa3nk1pk;27
vn9mMeWcgoM;24
_9krQvcXKO4;23
KI9e5T8X4DQ;10
qIXvh9rXWJs;24
__-22AJoFxY;10
r2ys-AimNbE;1
sVfTvLm-7Ac;17
SsmgtO1zAhg;23
MjSZs_uOWxg;23
NbUtY1RVvn8;25
2afSbqlp5HU;1
p6keMgLmFEk;27
OKgUiBOpsZ4;17
KnQrvQep5Eg;17
Wzq4qbNRFrw;23
J3vav5Sfhrw;10
900X9fDFLc4;10
KksXbA66RQQ;24
5qjU_wPyv4E;23
6ZfuNTqbHE8;24
